addr,instl_cnt,lat,lon
경기도 양평군 양서면 용담리 535-18,1,37.584003,127.340562
경기도 양평군 용문면 다문리 613-1,1,37.418736,127.754997
경기도 양평군 용문면 마룡리 155-4,1,37.491849,127.486636
경기도 양평군 양서면 용담리 192-6,1,37.577116,127.336653
경기도 양평군 양서면 양수리 산1-8,1,37.497268,127.482565
경기도 양평군 양서면 용담리 192-10,1,37.577482,127.336782
경기도 양평군 양동면 쌍학리 179-13,1,37.486762,127.592275
경기도 양평군 양서면 용담리 218-20,1,37.546913,127.325656
경기도 양평군 양서면 양수리 산1-8,1,37.577828,127.336973
경기도 양평군 양평읍 양근리 502-10,1,37.5468,127.325913
경기도 양평군 지평면 지평리 545-7,1,37.419868,127.753609
경기도 양평군 양평읍 공흥리 468-16,1,37.546657,127.32624
경기도 양평군 강상면 병산리 4-12,1,37.578169,127.337166
경기도 양평군 양동면 쌍학리 179-2,1,37.496927,127.482648
경기도 양평군 강상면 병산리 4-11,1,37.475364,127.63493
경기도 양평군 양서면 양수리 산1-7,1,37.489829,127.502324
경기도 양평군 양서면 용담리 435-6,1,37.489814,127.478625
경기도 양평군 양평읍 양근리 436-2,1,37.419651,127.753738
경기도 양평군 양서면 용담리 218-4,1,37.489717,127.478695
경기도 양평군 양평읍 양근리 504-83,1,37.578518,127.33736
경기도 양평군 강상면 병산리 42-2,1,37.540219,127.325144
경기도 양평군 양서면 양수리 산1-7,1,37.490659,127.487524
경기도 양평군 용문면 다문리 631-23,1,37.546451,127.326765
경기도 양평군 양서면 양수리 85,1,37.496975,127.483084
경기도 양평군 양동면 쌍학리 180-20,1,37.489668,127.478503
경기도 양평군 단월면 보룡리 391-4,1,37.578889,127.337551
경기도 양평군 지평면 지평리 544-3,1,37.487053,127.592657
경기도 양평군 양서면 양수리 산1-3,1,37.579248,127.337698
경기도 양평군 양평읍 공흥리 468-15,1,37.419395,127.753929
경기도 양평군 양평읍 양근리 436-1,1,37.541279,127.673138
경기도 양평군 양동면 쌍학리 181-9,1,37.475258,127.63546
경기도 양평군 양서면 용담리 433-2,1,37.579634,127.337842
경기도 양평군 양서면 양수리 산1-3,1,37.490173,127.502391
경기도 양평군 강상면 병산리 42-2,1,37.490898,127.487351
경기도 양평군 용문면 다문리 631-21,1,37.419289,127.754059
경기도 양평군 양서면 양수리 산1-5,1,37.54055,127.324786
경기도 양평군 양평읍 양근리 502-2,1,37.579968,127.33801
경기도 양평군 강상면 병산리 44-2,1,37.489468,127.478473
경기도 양평군 양평읍 양근리 504-4,1,37.487324,127.592975
경기도 양평군 양서면 양수리 산1-10,1,37.580307,127.338218
경기도 양평군 강상면 병산리 37-4,1,37.496653,127.483068
경기도 양평군 양서면 용담리 430-7,1,37.489444,127.4783
경기도 양평군 강상면 병산리 37-4,1,37.496785,127.483348
경기도 양평군 양서면 양수리 산1-10,1,37.580644,127.338463
경기도 양평군 양서면 양수리 산1-4,1,37.489255,127.478291
경기도 양평군 양동면 쌍학리 754-11,1,37.540786,127.324469
경기도 양평군 양평읍 양근리 637-17,1,37.489278,127.478152
경기도 양평군 강상면 병산리 37-4,1,37.580965,127.33868
경기도 양평군 지평면 지평리 542-1,1,37.58131,127.338892
경기도 양평군 양평읍 공흥리 56-1,1,37.499204,127.509592
경기도 양평군 양평읍 공흥리 715-13,1,37.499881,127.509587
경기도 양평군 양평읍 공흥리 715-11,1,37.493294,127.496053
경기도 양평군 양평읍 공흥리 748-6,1,37.489185,127.499354
경기도 양평군 양평읍 공흥리 31-5,1,37.501132,127.510059
경기도 양평군 양평읍 공흥리 725-12,1,37.496263,127.49705
경기도 양평군 양평읍 공흥리 424-13,1,37.496443,127.497038
경기도 양평군 양평읍 공흥리 22-16,1,37.502498,127.510764
경기도 양평군 양평읍 공흥리 730-1,1,37.503874,127.51148
경기도 양평군 양평읍 공흥리 712-10,1,37.496747,127.496403
경기도 양평군 양평읍 공흥리 45-15 라움더테라스 1동,1,37.497214,127.495992
경기도 양평군 양평읍 공흥리 712-18,1,37.505719,127.51285
경기도 양평군 양평읍 공흥리 714-16,1,37.497619,127.495899
경기도 양평군 양평읍 공흥리 235-7,1,37.506365,127.513533
경기도 양평군 양평읍 공흥리 272-2,1,37.507037,127.514437
경기도 양평군 양평읍 공흥리 726-5,1,37.497925,127.495863
경기도 양평군 양평읍 공흥리 726-4,1,37.498177,127.495839
경기도 양평군 양평읍 공흥리 758-1,1,37.497386,127.511417
경기도 양평군 양평읍 공흥리 606-4,1,37.494386,127.507173
경기도 양평군 양평읍 공흥리 729-9,1,37.496358,127.496077
경기도 양평군 양평읍 공흥리 867,1,37.496698,127.495498
경기도 양평군 양평읍 공흥리 553-1,1,37.497822,127.50379
경기도 양평군 양평읍 공흥리 540-3,1,37.496242,127.502951
경기도 양평군 양평읍 공흥리 748-6,1,37.497463,127.495199
경기도 양평군 양평읍 공흥리 540-2,1,37.498247,127.495194
경기도 양평군 양평읍 공흥리 730-7,1,37.495611,127.502592
경기도 양평군 양평읍 공흥리 298-5,1,37.494436,127.501711
경기도 양평군 양평읍 공흥리 712-27,1,37.493897,127.496175
경기도 양평군 양평읍 공흥리 45-7 노블팰리스 1동,1,37.494209,127.501531
경기도 양평군 양평읍 공흥리 712-10,1,37.496636,127.493666
경기도 양평군 양평읍 공흥리 45-15,1,37.488732,127.506113
경기도 양평군 양평읍 공흥리 712-18,1,37.496886,127.493859
경기도 양평군 양평읍 공흥리 45-18,1,37.496622,127.494481
경기도 양평군 양평읍 공흥리 48-1,1,37.497233,127.494137
경기도 양평군 양평읍 공흥리 759-1,1,37.503998,127.511804
경기도 양평군 양평읍 공흥리 770-2,1,37.49718,127.494319
경기도 양평군 양평읍 공흥리 42,1,37.503984,127.512184
경기도 양평군 양평읍 공흥리 758-1,1,37.50355,127.51128
경기도 양평군 양평읍 공흥리 35-43,1,37.493577,127.496944
경기도 양평군 양평읍 공흥리 656-2,1,37.492927,127.497183
경기도 양평군 양평읍 공흥리 412-3,1,37.502768,127.51115
경기도 양평군 양평읍 공흥리 640-7,1,37.493803,127.497101
경기도 양평군 양평읍 공흥리 87-1,1,37.502371,127.512041
경기도 양평군 양평읍 공흥리 721-11,1,37.497352,127.500226
경기도 양평군 양평읍 공흥리 303-5,1,37.495597,127.505854
경기도 양평군 양평읍 공흥리 748-2,1,37.489863,127.501218
경기도 양평군 양평읍 공흥리 789,1,37.493798,127.496318
경기도 양평군 양평읍 공흥리 284-5,1,37.489818,127.501513
경기도 양평군 양평읍 공흥리 452-11,1,37.496202,127.506132
경기도 양평군 양평읍 공흥리 782-2,1,37.494365,127.496637
경기도 양평군 양평읍 공흥리 622-1 에코빌리지,1,37.493555,127.495915
경기도 양평군 양평읍 공흥리 298-3,1,37.496098,127.507049
경기도 양평군 양평읍 공흥리 620,1,37.489319,127.500037
경기도 양평군 양평읍 공흥리 298-7,1,37.493242,127.496562
경기도 양평군 양평읍 공흥리 505-1,1,37.489614,127.501471
경기도 양평군 양평읍 공흥리 784-2,1,37.496663,127.506435
경기도 양평군 양평읍 공흥리 296-26,1,37.493019,127.497004
경기도 양평군 양평읍 공흥리 150-14,1,37.496421,127.506753
경기도 양평군 양평읍 공흥리 788-10,1,37.49179,127.500297
경기도 양평군 양평읍 공흥리 849-5,1,37.493078,127.496133
경기도 양평군 양평읍 공흥리 296-22,1,37.496541,127.507376
경기도 양평군 양평읍 공흥리 665-1,1,37.497134,127.507042
경기도 양평군 양평읍 공흥리 150-4,1,37.493185,127.495884
경기도 양평군 양평읍 공흥리 753-9,1,37.494479,127.499177
경기도 양평군 양평읍 공흥리 262-5,1,37.497057,127.50814
경기도 양평군 양평읍 공흥리 610,1,37.495413,127.498436
경기도 양평군 양평읍 공흥리 356-8,1,37.497243,127.507279
경기도 양평군 양평읍 공흥리 456-18,1,37.49617,127.498397
경기도 양평군 양평읍 공흥리 614-4,1,37.494063,127.507537
경기도 양평군 양평읍 공흥리 351,1,37.496504,127.499573
경기도 양평군 양평읍 공흥리 622-1,1,37.493242,127.506948
경기도 양평군 양평읍 공흥리 832-1,1,37.493821,127.507675
경기도 양평군 양평읍 공흥리 620,1,37.497313,127.498265
경기도 양평군 양평읍 공흥리 842,1,37.49297,127.506821
경기도 양평군 양평읍 공흥리 252,1,37.49811,127.498269
경기도 양평군 양평읍 공흥리 273-6,1,37.491947,127.507834
경기도 양평군 양평읍 공흥리 837,1,37.499288,127.498648
경기도 양평군 양평읍 공흥리 186-3,1,37.499874,127.498519
경기도 양평군 양평읍 공흥리 21-23,1,37.494909,127.508731
경기도 양평군 양평읍 공흥리 699-6,1,37.496773,127.509001
경기도 양평군 양평읍 공흥리 산75-8,1,37.501153,127.498579
경기도 양평군 양평읍 공흥리 665-1,1,37.497964,127.509378
경기도 양평군 양평읍 공흥리 211,1,37.501968,127.499365
경기도 양평군 양평읍 공흥리 642-7,1,37.502447,127.49978
경기도 양평군 양평읍 공흥리 191-3,1,37.497087,127.513003
경기도 양평군 양평읍 공흥리 164-1,1,37.498993,127.500987
경기도 양평군 양평읍 공흥리 788-7,1,37.497526,127.510399
경기도 양평군 양평읍 공흥리 763-5,1,37.492329,127.496879
경기도 양평군 양평읍 공흥리 456-18,1,37.499784,127.501323
경기도 양평군 양평읍 공흥리 454-1,1,37.489677,127.499481
경기도 양평군 양평읍 공흥리 338-3,1,37.488588,127.506024
경기도 양평군 양평읍 공흥리 452-46,1,37.492598,127.49764
경기도 양평군 양평읍 공흥리 772-4,1,37.490034,127.507157
경기도 양평군 양평읍 공흥리 444-12,1,37.489559,127.499221
경기도 양평군 양평읍 공흥리 315-23,1,37.491317,127.506502
경기도 양평군 양평읍 공흥리 456-75,1,37.489751,127.499729
경기도 양평군 양평읍 공흥리 460-4,1,37.492518,127.497935
경기도 양평군 양평읍 공흥리 612-3,1,37.492698,127.497764
경기도 양평군 양평읍 공흥리 450-4,1,37.490165,127.499817
경기도 양평군 양평읍 공흥리 526-8,1,37.494915,127.502273
경기도 양평군 양평읍 공흥리 452-47,1,37.490598,127.49978
경기도 양평군 양평읍 공흥리 680-1,1,37.49662,127.503069
경기도 양평군 양평읍 공흥리 454-4,1,37.493065,127.497174
경기도 양평군 양평읍 공흥리 444-7,1,37.493289,127.497698
경기도 양평군 양평읍 공흥리 316-11,1,37.489889,127.500236
경기도 양평군 양평읍 공흥리 450-5,1,37.497329,127.503452
경기도 양평군 양평읍 공흥리 778-7,1,37.489389,127.499505
경기도 양평군 양평읍 공흥리 318,1,37.494158,127.497924
경기도 양평군 양평읍 공흥리 302 공흥아트빌,1,37.493625,127.503876
경기도 양평군 양평읍 공흥리 441-1,1,37.488975,127.49961
경기도 양평군 양평읍 공흥리 315-43,1,37.493908,127.50451
경기도 양평군 양평읍 공흥리 755-47,1,37.494026,127.505138
경기도 양평군 양평읍 공흥리 748-2,1,37.488579,127.499748
경기도 양평군 양평읍 공흥리 315-23,1,37.49386,127.497722
경기도 양평군 양평읍 공흥리 456-75,1,37.494445,127.505652
경기도 양평군 양평읍 공흥리 763-12,1,37.493552,127.497402
경기도 양평군 양평읍 공흥리 757-5,1,37.488299,127.499592
경기도 양평군 양평읍 공흥리 441-34,1,37.494739,127.505407
경기도 양평군 양평읍 공흥리 298-3 귀빈빌라2차,1,37.488866,127.49926
경기도 양평군 양평읍 공흥리 751-17,1,37.493849,127.497361
경기도 양평군 양평읍 공흥리 450-10,1,37.4941,127.496861
경기도 양평군 양평읍 공흥리 270-3,1,37.488497,127.499375
경기도 양평군 양평읍 공흥리 444-7,1,37.499178,127.508748
경기도 양평군 양평읍 공흥리 526-30,1,37.494748,127.496846
경기도 양평군 양평읍 공흥리 441-12,1,37.488922,127.499927
경기도 양평군 양평읍 공흥리 301-1,1,37.495203,127.506354
경기도 양평군 양평읍 공흥리 783-5,1,37.488581,127.500178
경기도 양평군 양평읍 공흥리 302,1,37.492643,127.498358
경기도 양평군 양평읍 공흥리 441-1,1,37.489932,127.500734
경기도 양평군 양평읍 공흥리 150-4,1,37.495708,127.506331
경기도 양평군 양평읍 공흥리 441-32,1,37.493522,127.496571
경기도 양평군 단월면 보룡리 272-5,1,37.529685,127.672313
경기도 양평군 단월면 보룡리 259-2,1,37.530036,127.672869
경기도 양평군 단월면 보룡리 272-1,1,37.53014,127.67262
경기도 양평군 단월면 보룡리 101-3,1,37.530408,127.673189
경기도 양평군 양평읍 공흥리 424-3,1,37.530546,127.672906
경기도 양평군 양평읍 공흥리 773 영림빌라,1,37.530715,127.673415
경기도 양평군 단월면 보룡리 70-1,1,37.530849,127.673127
경기도 양평군 양평읍 공흥리 424-11,1,37.531045,127.673659
경기도 양평군 청운면 갈운리 203-3,1,37.53117,127.67336
경기도 양평군 청운면 갈운리 204-3,1,37.531521,127.674025
경기도 양평군 용문면 금곡리 274-88,1,37.532001,127.674369
경기도 양평군 양평읍 공흥리 413,1,37.538352,127.780748
경기도 양평군 양평읍 공흥리 725-26,1,37.538328,127.781058
경기도 양평군 양평읍 공흥리 424-12,1,37.538238,127.781758
경기도 양평군 양평읍 공흥리 525-10,1,37.497353,127.612933
경기도 양평군 양평읍 공흥리 414-2,1,37.489858,127.506075
경기도 양평군 양평읍 공흥리 441-9,1,37.495999,127.496266
경기도 양평군 양평읍 공흥리 27-3,1,37.489979,127.498382
경기도 양평군 양평읍 공흥리 521-4,1,37.491717,127.498167
경기도 양평군 양평읍 공흥리 456-30,1,37.489866,127.50588
경기도 양평군 양평읍 공흥리 424-13,1,37.504709,127.511825
경기도 양평군 양평읍 공흥리 771-10 영림주택,1,37.50528,127.512451
경기도 양평군 양평읍 공흥리 산85-2,1,37.49238,127.501339
경기도 양평군 용문면 마룡리 342-11,1,37.493785,127.601372
경기도 양평군 양평읍 공흥리 454-1 부림연립,1,37.490143,127.498742
경기도 양평군 양평읍 공흥리 424-3,1,37.504608,127.512001
경기도 양평군 양평읍 공흥리 773,1,37.491057,127.506444
경기도 양평군 양평읍 공흥리 456-78,1,37.489431,127.50042
경기도 양평군 양평읍 공흥리 771-9,1,37.492005,127.49804
